timestamp,user_id,item_id,subdomain,action_type,os
1098 days 07:35:31.662067,33841113,nfmcg_9728251,other,view,android
1098 days 07:36:17.624291,70487119,nfmcg_25559321,u2i,view,ios
1098 days 07:36:40.103989,52326907,nfmcg_17419311,u2i,view,android
1098 days 07:36:41.631022,77236477,nfmcg_92721,u2i,view,android
1098 days 07:38:53.461277,69939832,nfmcg_4436221,u2i,click,android
1098 days 07:43:55.728107,31208240,nfmcg_4085927,u2i,view,ios
1098 days 07:44:22.057784,50235997,nfmcg_8577680,u2i,view,android
1098 days 07:44:31.046095,77236477,nfmcg_4263860,u2i,view,android
1098 days 07:46:59.629614,1085308,nfmcg_25895560,other,view,ios
1098 days 07:47:48.830203,57486402,nfmcg_14802843,u2i,view,ios
1098 days 07:48:10.435808,3207065,nfmcg_15811628,u2i,click,android
1098 days 07:49:16.435527,44354150,nfmcg_3625288,u2i,click,android
1098 days 07:49:36.532979,14528741,nfmcg_16680886,u2i,view,android
1098 days 07:51:07.911337,9886332,nfmcg_13329597,other,view,android
1098 days 07:51:36.259320,50235997,nfmcg_26806627,u2i,view,android
1098 days 07:54:17.272598,42278615,nfmcg_3631334,u2i,view,android
1098 days 07:54:23.404250,14812641,nfmcg_24157427,u2i,view,android
1098 days 07:56:11.792973,397333,nfmcg_9728251,u2i,view,ios
1098 days 07:57:06.129783,17599506,nfmcg_10472957,other,view,android
1098 days 07:57:44.465975,59807873,nfmcg_9908021,u2i,view,android
1098 days 07:59:51.793953,1085308,nfmcg_18652421,u2i,view,ios
1098 days 07:59:52.689737,22629359,nfmcg_254657,u2i,view,android
1098 days 08:00:54.647555,67222005,nfmcg_12284330,u2i,view,android
1098 days 08:02:09.200351,6857436,nfmcg_22035600,u2i,view,android
1098 days 08:04:06.549138,4186816,nfmcg_254657,u2i,view,android
1098 days 08:04:10.868291,3207065,nfmcg_9104016,u2i,view,android
1098 days 08:04:43.626833,29391887,nfmcg_27118219,u2i,view,android
1098 days 08:05:15.711913,50235997,nfmcg_11018527,u2i,view,android
1098 days 08:06:04.395146,14528741,nfmcg_10472957,u2i,view,android
1098 days 08:06:23.778101,59646916,nfmcg_4436221,u2i,view,android
1098 days 08:06:53.590487,52326907,nfmcg_19742246,u2i,view,android
1098 days 08:07:44.630121,11402786,nfmcg_642781,u2i,view,android
1098 days 08:08:43.628558,20606998,nfmcg_14326289,other,view,android
1098 days 08:09:50.625481,56389430,nfmcg_254657,other,view,android
1098 days 08:10:07.855531,84527155,nfmcg_28078922,u2i,view,android
1098 days 08:10:51.822689,59807873,nfmcg_25454249,u2i,view,android
1098 days 08:10:52.291229,69939832,nfmcg_15893105,u2i,view,android
1098 days 08:11:10.580035,29391887,nfmcg_20114920,u2i,view,android
1098 days 08:11:19.299674,54840528,nfmcg_12898997,other,view,android
1098 days 08:11:32.241663,52333688,nfmcg_18197150,u2i,view,android
1098 days 08:12:29.985169,12534837,nfmcg_27460404,other,view,ios
1098 days 08:13:34.570486,44354150,nfmcg_10046742,other,view,android
1098 days 08:15:44.152685,84527155,nfmcg_21815977,u2i,view,android
1098 days 08:16:19.060300,36282132,nfmcg_2869369,i2i,view,android
1098 days 08:17:52.815181,31063549,nfmcg_28078922,u2i,view,android
1098 days 08:18:15.859943,76022406,nfmcg_4263860,u2i,view,android
1098 days 08:18:18.441461,59807873,nfmcg_28153258,u2i,view,android
1098 days 08:20:15.255352,36282132,nfmcg_1433585,i2i,view,android
1098 days 08:22:01.258654,20597109,nfmcg_3665310,u2i,view,android
1098 days 08:24:10.874884,65686595,nfmcg_26806627,u2i,view,ios
1098 days 08:24:56.444975,9886332,nfmcg_92721,u2i,view,android
1098 days 08:25:31.689811,67222005,nfmcg_14326289,u2i,view,android
1098 days 08:26:43.574481,36365863,nfmcg_7313303,u2i,view,other
1098 days 08:26:46.490678,6857436,nfmcg_4085927,u2i,view,android
1098 days 08:27:23.077437,66404811,nfmcg_8386753,u2i,view,android
1098 days 08:27:29.085167,46479423,nfmcg_5628184,other,view,android
1098 days 08:28:48.479389,29391887,nfmcg_12538738,u2i,view,android
1098 days 08:30:08.304241,11402786,nfmcg_25823124,u2i,view,android
1098 days 08:30:54.902860,29254326,nfmcg_19030396,u2i,view,android
1098 days 08:31:21.387369,11402786,nfmcg_15241635,u2i,view,android
1098 days 08:31:51.477006,29391887,nfmcg_22203502,u2i,view,android
1098 days 08:32:38.286340,36282132,nfmcg_12975921,i2i,view,android
1098 days 08:32:45.581568,45328424,nfmcg_4478803,u2i,view,android
1098 days 08:33:02.547997,76022406,nfmcg_19741298,u2i,view,android
1098 days 08:33:27.585974,14812641,nfmcg_15508131,u2i,view,android
1098 days 08:35:21.269224,50235997,nfmcg_19742246,u2i,view,android
1098 days 08:35:30.090186,42278615,nfmcg_5944695,u2i,view,android
1098 days 08:35:52.812899,59953117,nfmcg_13517883,other,view,ios
1098 days 08:37:37.598625,52326907,nfmcg_17419311,u2i,view,android
1098 days 08:38:32.608315,31208240,nfmcg_28078922,u2i,view,ios
1098 days 08:41:08.536888,38353164,nfmcg_27581059,u2i,view,android
1098 days 08:41:46.196077,50235997,nfmcg_20114920,other,view,android
1098 days 08:42:28.877436,29254326,nfmcg_4085927,u2i,view,android
1098 days 08:43:37.373011,3207065,nfmcg_25316637,search,view,android
1098 days 08:44:51.950306,50734691,nfmcg_9313115,u2i,view,android
1098 days 08:45:04.134060,84527155,nfmcg_24564699,u2i,view,android
1098 days 08:45:06.359912,59646916,nfmcg_2992071,u2i,view,android
1098 days 08:45:25.907911,36365863,nfmcg_12136252,u2i,view,ios
1098 days 08:48:34.540600,36282132,nfmcg_25926998,u2i,click,android
1098 days 08:50:11.972896,29391887,nfmcg_14326289,u2i,view,android
1098 days 08:51:16.854245,26839580,nfmcg_16525554,other,view,android
1098 days 08:51:21.672593,48644187,nfmcg_20675903,u2i,view,android
1098 days 08:52:24.773054,51048267,nfmcg_7077303,u2i,view,android
1098 days 08:52:47.049622,15906630,nfmcg_13517883,u2i,view,android
1098 days 08:55:46.211127,6827311,nfmcg_26806627,u2i,view,android
1098 days 08:56:00.122582,52326907,nfmcg_5968503,u2i,view,android
1098 days 08:57:06.955701,10566654,nfmcg_11474207,other,view,android
1098 days 08:57:08.896301,52326907,nfmcg_11018527,u2i,view,android
1098 days 08:57:55.101631,19597826,nfmcg_4025182,u2i,view,android
1098 days 09:01:35.012102,17599506,nfmcg_11784384,u2i,view,android
1098 days 09:02:13.206624,3438353,nfmcg_9892045,u2i,view,android
1098 days 09:03:22.125494,69939832,nfmcg_3631334,u2i,view,android
1098 days 09:04:06.218628,50235997,nfmcg_26806627,u2i,view,android
1098 days 09:05:05.419869,29391887,nfmcg_27118219,u2i,view,android
1098 days 09:08:48.885152,69939832,nfmcg_14893278,u2i,view,android
1098 days 09:09:24.291735,59987520,nfmcg_12699637,u2i,view,ios
1098 days 09:09:50.630203,59646916,nfmcg_2992071,other,view,android
1098 days 09:09:51.753504,66404811,nfmcg_22764748,u2i,view,android
1098 days 09:10:22.275178,76022406,nfmcg_3896208,u2i,view,android
1098 days 09:12:38.057727,36282132,nfmcg_14732816,i2i,view,android
1098 days 09:12:42.858202,13213304,nfmcg_26806627,u2i,view,android
1098 days 09:13:29.903845,36282132,nfmcg_1851461,i2i,view,android
1098 days 09:14:26.783949,77236477,nfmcg_13757063,u2i,view,android
1098 days 09:15:10.215440,3207065,nfmcg_13757063,u2i,view,android
1098 days 09:15:25.962279,52326907,nfmcg_2681623,u2i,view,android
1098 days 09:15:43.118460,14528741,nfmcg_1404557,catalog,view,android
1098 days 09:15:48.918013,50235997,nfmcg_2681623,u2i,view,android
1098 days 09:15:55.469568,19597826,nfmcg_7554026,u2i,view,android
1098 days 09:16:58.598016,54840528,nfmcg_92721,other,view,ios
1098 days 09:17:02.688381,29391887,nfmcg_28078922,u2i,view,android
1098 days 09:17:06.929710,48644187,nfmcg_19742246,u2i,view,android
1098 days 09:17:46.278981,14528741,nfmcg_20675903,u2i,view,android
1098 days 09:18:26.488654,7534736,nfmcg_4236027,u2i,view,android
1098 days 09:18:48.506550,38353164,nfmcg_15904154,u2i,view,android
1098 days 09:19:45.935093,65686595,nfmcg_2544281,u2i,view,ios
1098 days 09:20:22.222679,75148099,nfmcg_7727120,other,clickout,android
1098 days 09:22:02.540544,4186816,nfmcg_28078922,u2i,view,android
1098 days 09:22:32.010959,50235997,nfmcg_19742246,other,view,android
1098 days 09:23:08.938059,11281781,nfmcg_6221368,other,view,android
1098 days 09:23:35.921711,57486402,nfmcg_14522263,u2i,view,ios
1098 days 09:24:27.301873,50235997,nfmcg_17419311,u2i,view,android
1098 days 09:26:42.673855,59646916,nfmcg_20114920,u2i,view,android
1098 days 09:27:05.296509,33841113,nfmcg_10472957,u2i,view,android
1098 days 09:27:48.696772,29391887,nfmcg_6655754,other,view,android
1098 days 09:28:53.312609,81193178,nfmcg_16213424,u2i,view,android
1098 days 09:30:09.875420,41034695,nfmcg_4085927,u2i,view,android
1098 days 09:31:09.733355,1085308,nfmcg_16883345,other,view,ios
1098 days 09:31:10.546787,6857436,nfmcg_10417851,u2i,view,android
1098 days 09:32:09.287848,6012807,nfmcg_16684390,u2i,view,ios
1098 days 09:32:56.756470,22629359,nfmcg_14326289,u2i,view,android
1098 days 09:33:07.516346,72532746,nfmcg_26885820,u2i,view,android
1098 days 09:36:18.410706,66404811,nfmcg_20992285,u2i,view,android
1098 days 09:37:09.157385,14528741,nfmcg_19927971,catalog,view,android
1098 days 09:38:34.754154,31208240,nfmcg_27684225,u2i,view,ios
1098 days 09:38:58.180866,44813615,nfmcg_15410130,u2i,view,android
1098 days 09:40:19.064931,54326542,nfmcg_25454249,other,view,android
1098 days 09:40:41.183454,38072167,nfmcg_22992567,other,view,android
1098 days 09:41:32.674400,397333,nfmcg_4001905,u2i,view,android
1098 days 09:42:55.418084,397333,nfmcg_22035600,u2i,view,android
1098 days 09:44:45.468910,19673253,nfmcg_22764748,u2i,view,android
1098 days 09:46:26.406047,36282132,nfmcg_13278035,i2i,view,android
1098 days 09:49:48.827176,74429669,nfmcg_14074689,u2i,view,android
1098 days 09:51:03.730526,27736789,nfmcg_18843173,other,view,android
1098 days 09:52:59.027096,29391887,nfmcg_19806311,u2i,view,android
1098 days 09:53:08.059174,3207065,nfmcg_2138782,u2i,view,android
1098 days 09:54:29.914445,6827311,nfmcg_11784384,u2i,view,android
1098 days 09:55:27.903930,59807873,nfmcg_4703456,u2i,view,android
1098 days 09:55:59.088721,75148099,nfmcg_19742246,u2i,view,android
1098 days 09:56:40.337421,22629359,nfmcg_19030396,u2i,view,android
1098 days 09:58:14.070713,12534837,nfmcg_26576478,u2i,view,android
1098 days 09:59:08.039263,69939832,nfmcg_15893105,u2i,view,android
1098 days 09:59:53.260605,79476977,nfmcg_16213424,other,view,android
1098 days 10:00:55.708879,52333688,nfmcg_2992071,u2i,view,android
1098 days 10:01:06.711851,17599506,nfmcg_19742246,u2i,view,android
1098 days 10:02:36.461023,41034695,nfmcg_25237144,u2i,view,android
1098 days 10:03:42.238442,54361198,nfmcg_11856679,u2i,view,android
1098 days 10:04:21.295173,76022406,nfmcg_13757063,other,view,android
1098 days 10:04:42.203215,6827311,nfmcg_10472957,u2i,view,android
1098 days 10:04:48.333760,51048267,nfmcg_1188374,u2i,view,android
1098 days 10:05:45.545597,6857436,nfmcg_2879160,u2i,view,android
1098 days 10:06:18.886690,75148099,nfmcg_17419311,u2i,view,android
1098 days 10:08:08.949805,50235997,nfmcg_4436276,u2i,view,android
1098 days 10:08:46.325040,32734359,nfmcg_24197449,u2i,view,android
1098 days 10:09:21.315572,39306103,nfmcg_4292092,u2i,view,android
1098 days 10:10:31.460270,72532746,nfmcg_7854923,u2i,view,android
1098 days 10:11:20.077532,44354150,nfmcg_4857549,other,view,android
1098 days 10:13:10.175532,12534837,nfmcg_13157621,u2i,view,android
1098 days 10:14:40.555431,3438353,nfmcg_7854923,u2i,view,android
1098 days 10:15:08.632686,44052577,nfmcg_12538738,other,view,android
1098 days 10:16:41.528287,29391887,nfmcg_22764748,u2i,view,android
1098 days 10:17:06.815406,13554331,nfmcg_12406233,u2i,view,android
1098 days 10:18:35.172373,56389430,nfmcg_15022704,other,view,android
1098 days 10:18:56.958331,52326907,nfmcg_10472957,u2i,view,android
1098 days 10:20:12.538613,5542319,nfmcg_11474207,u2i,view,android
1098 days 10:20:26.169814,13213304,nfmcg_11018527,u2i,view,android
1098 days 10:20:31.814869,3207065,nfmcg_3896208,u2i,view,android
1098 days 10:23:40.386515,50235997,nfmcg_7429378,u2i,view,android
1098 days 10:24:01.516559,29391887,nfmcg_14193797,u2i,view,android
1098 days 10:24:15.800690,46479423,nfmcg_24564699,other,view,android
1098 days 10:25:17.111841,28765674,nfmcg_15636721,other,view,android
1098 days 10:26:46.101253,81065084,nfmcg_2544281,other,view,ios
1098 days 10:26:47.461187,4186816,nfmcg_15241635,u2i,view,android
1098 days 10:27:12.905377,75148099,nfmcg_5968503,u2i,view,android
1098 days 10:29:33.223105,59953117,nfmcg_14649335,other,view,android
1098 days 10:30:17.834826,24632313,nfmcg_21786924,u2i,view,android
1098 days 10:30:56.581674,32734359,nfmcg_17419311,u2i,view,android
1098 days 10:31:05.721754,7534736,nfmcg_14326289,u2i,view,android
1098 days 10:32:38.282250,7534736,nfmcg_4703456,u2i,view,android
1098 days 10:32:42.822163,57486402,nfmcg_16851959,u2i,view,ios
1098 days 10:33:33.751018,36282132,nfmcg_11074857,i2i,view,android
1098 days 10:35:56.258030,74429669,nfmcg_26948451,other,view,ios
1098 days 10:36:59.861845,9227607,nfmcg_4085927,other,view,android
1098 days 10:37:16.124413,12534837,nfmcg_7696108,u2i,view,android
1098 days 10:37:19.823498,51048267,nfmcg_15241635,other,view,android
1098 days 10:37:26.029271,728091,nfmcg_27873997,other,view,android
1098 days 10:38:48.444977,70487119,nfmcg_6566425,u2i,view,ios
1098 days 10:39:13.254879,13213304,nfmcg_5968503,u2i,view,android
1098 days 10:40:27.277093,36282132,nfmcg_20102210,u2i,view,android
1098 days 10:40:56.410267,27806484,nfmcg_13757063,u2i,view,android
1098 days 10:41:52.426339,62971197,nfmcg_22764748,u2i,view,android
1098 days 10:43:53.366727,50734691,nfmcg_4311248,u2i,view,android
1098 days 10:44:15.239470,50734691,nfmcg_7078972,u2i,view,android
1098 days 10:45:41.481255,45328424,nfmcg_6315289,u2i,view,android
1098 days 10:46:53.046185,42278615,nfmcg_4263860,u2i,view,android
1098 days 10:47:40.463095,77953027,nfmcg_18652421,u2i,view,android
1098 days 10:48:09.216580,41034695,nfmcg_4857549,u2i,view,android
1098 days 10:49:37.682981,70487119,nfmcg_26806627,u2i,view,ios
1098 days 10:49:49.473752,29391887,nfmcg_16484774,u2i,view,android
1098 days 10:49:53.764418,12534837,nfmcg_2340615,u2i,view,android
1098 days 10:50:03.788527,50235997,nfmcg_26806627,u2i,view,android
1098 days 10:52:51.877795,52333688,nfmcg_15648772,u2i,view,android
1098 days 10:53:21.815944,77236477,nfmcg_9907774,u2i,view,android
1098 days 10:54:41.934386,38353164,nfmcg_14649335,u2i,view,android
1098 days 10:54:53.514351,42278615,nfmcg_9679045,other,view,android
1098 days 10:54:57.112048,84527155,nfmcg_4436221,u2i,view,android
1098 days 10:55:15.681080,31208240,nfmcg_11474207,u2i,view,ios
1098 days 10:55:24.761830,12534837,nfmcg_13165877,u2i,view,android
1098 days 10:56:34.202377,36282132,nfmcg_14732816,i2i,view,android
1098 days 10:57:26.752669,1085308,nfmcg_16122000,other,view,ios
1098 days 10:57:40.980537,59646916,nfmcg_11856679,u2i,view,android
1098 days 10:57:54.920487,51048267,nfmcg_22903580,other,view,android
1098 days 10:59:17.556878,70487119,nfmcg_7459787,u2i,view,ios
1098 days 10:59:33.993257,76022406,nfmcg_25443592,other,view,android
1098 days 11:02:15.659161,3207065,nfmcg_16522731,u2i,view,android
1098 days 11:04:04.312033,50734691,nfmcg_9313115,u2i,view,android
1098 days 11:04:35.450503,14528741,nfmcg_16845100,catalog,click,android
1098 days 11:05:08.676921,44354150,nfmcg_26576478,u2i,view,android
1098 days 11:05:14.661972,69939832,nfmcg_3631334,u2i,click,android
1098 days 11:06:49.300575,59941592,nfmcg_14649335,u2i,view,android
1098 days 11:08:09.007585,54361198,nfmcg_25823124,u2i,view,android
1098 days 11:08:36.272234,36282132,nfmcg_6497162,i2i,view,android
1098 days 11:12:06.963383,8803898,nfmcg_13723637,u2i,view,android
1098 days 11:12:22.639278,48644187,nfmcg_21388948,u2i,view,android
1098 days 11:12:44.690943,14528741,nfmcg_25928643,u2i,view,android
1098 days 11:13:09.891724,44354150,nfmcg_4236027,u2i,view,android
1098 days 11:13:27.932226,2038152,nfmcg_17419311,u2i,view,android
1098 days 11:16:01.176741,38353164,nfmcg_19873284,u2i,view,android
1098 days 11:16:13.851259,6857436,nfmcg_4085927,u2i,view,android
1098 days 11:16:35.475697,57486402,nfmcg_2826310,u2i,view,ios
1098 days 11:17:37.694339,5542319,nfmcg_12636714,u2i,view,android
1098 days 11:19:31.709641,7534736,nfmcg_25823124,u2i,view,ios
1098 days 11:20:21.165619,29391887,nfmcg_11474207,u2i,view,android
1098 days 11:21:09.728508,24180866,nfmcg_25454249,other,view,android
1098 days 11:21:44.604827,77236477,nfmcg_92721,u2i,view,android
1098 days 11:21:56.787964,62971197,nfmcg_26631679,u2i,view,android
1098 days 11:22:33.046449,19673253,nfmcg_18652421,u2i,view,ios
1098 days 11:23:19.833673,6012807,nfmcg_2245668,u2i,view,android
1098 days 11:24:48.960254,43356923,nfmcg_4436221,u2i,view,android
1098 days 11:27:52.104085,52333688,nfmcg_6048871,u2i,view,android
1098 days 11:31:37.470870,50235997,nfmcg_25559321,u2i,view,android
1098 days 11:33:41.312755,52450121,nfmcg_2992071,other,view,android
1098 days 11:34:29.315377,50235997,nfmcg_26806627,u2i,view,android
1098 days 11:35:13.195235,59987520,nfmcg_4436276,u2i,view,android
1098 days 11:35:17.739256,9557762,nfmcg_4085927,other,view,android
1098 days 11:35:22.607424,37924756,nfmcg_12538738,other,view,android
1098 days 11:36:38.062823,3207065,nfmcg_5551881,u2i,view,android
1098 days 11:37:16.698457,77236477,nfmcg_21514286,u2i,view,android
1098 days 11:37:34.663605,70487119,nfmcg_14777696,u2i,view,ios
1098 days 11:37:57.911994,57486402,nfmcg_13723637,u2i,view,ios
1098 days 11:38:07.517689,12534837,nfmcg_11637538,u2i,view,android
1098 days 11:39:20.657014,69939832,nfmcg_26053389,u2i,view,android
1098 days 11:39:38.629920,62278346,nfmcg_2879160,other,view,android
1098 days 11:41:02.655352,1085308,nfmcg_11449610,other,view,ios
1098 days 11:41:12.009895,11402786,nfmcg_13757063,u2i,view,ios
1098 days 11:41:32.351947,43356923,nfmcg_7816204,u2i,view,android
1098 days 11:41:37.725662,3207065,nfmcg_14893278,u2i,view,android
1098 days 11:44:34.933284,9886332,nfmcg_11856679,u2i,view,android
1098 days 11:44:37.283166,17599506,nfmcg_10472957,u2i,view,android
1098 days 11:45:49.670835,39306103,nfmcg_867469,u2i,view,android
1098 days 11:48:07.485338,32734359,nfmcg_19742246,u2i,view,android
1098 days 11:48:21.581465,50235997,nfmcg_27460404,u2i,view,android
1098 days 11:49:02.978423,36282132,nfmcg_28458022,i2i,click,android
1098 days 11:49:22.933907,29254326,nfmcg_14204829,u2i,view,android
1098 days 11:52:28.452759,31208240,nfmcg_15241635,u2i,view,ios
1098 days 11:52:46.947487,26592247,nfmcg_19742246,u2i,view,android
1098 days 11:53:19.398139,42236716,nfmcg_9907774,other,view,android
1098 days 11:54:21.001510,4186816,nfmcg_21678523,u2i,view,android
1098 days 11:55:14.484227,36282132,nfmcg_12195807,u2i,view,android
1098 days 11:55:30.634775,81193178,nfmcg_19030396,u2i,view,android
1098 days 11:55:42.854479,42278615,nfmcg_2138782,u2i,view,android
1098 days 11:56:21.196432,29391887,nfmcg_12538738,u2i,click,android
1098 days 11:56:41.499640,43356923,nfmcg_4135053,u2i,view,android
1098 days 11:57:23.928161,84440491,nfmcg_22167570,u2i,view,android
1098 days 11:58:12.713396,38353164,nfmcg_19873284,u2i,view,android
